date,symbol,direction,shares,price,value,cost
2020-08-17,512690,sell,68734.19169101283,0.6721596438205472,46200.3498053244,60.060454746921714
2020-08-17,513100,sell,175958.1255296846,0.7942883281972263,139761.48535969085,181.6899309675981
2020-08-17,511880,buy,1552.0236040100986,101.305,157227.75120424305,204.39607656551595
2020-08-17,511010,buy,1294.8122046977492,121.429,157227.751204243,204.39607656551587
2020-08-17,511260,buy,1419.9713816469762,110.726,157227.75120424308,204.39607656551598
2020-08-31,518880,sell,33063.979486618126,4.123,136322.78742332655,177.2196236503245
2020-08-31,159915,sell,16176.865951257343,2.637,42658.39551346561,55.4559141675053
2020-08-31,512170,sell,57389.75239768177,0.7124001560062402,40884.46856126799,53.14980912964838
2020-08-31,512690,sell,52404.23353635941,0.7635763899609262,40014.635462362625,52.01902610107141
2020-08-31,513100,sell,134153.76650284088,0.9888039291217255,132651.77142448758,172.44730285183385
2020-08-31,511880,buy,1290.693163616639,101.375,130844.01946163678,170.0972253001278
2020-08-31,511010,buy,1085.9506296198526,120.488,130844.01946163681,170.09722530012783
2020-08-31,511260,buy,1192.483134607167,109.724,130844.01946163678,170.0972253001278
2020-09-14,518880,sell,18514.662763499386,4.086,75650.9120516585,98.34618566715604
2020-09-14,513100,sell,75121.37933241227,0.9098247303543912,68347.28869496193,88.8514753034505
2020-09-14,511880,buy,473.05429596690016,101.467,47999.400248873455,62.39922032353549
2020-09-14,511010,buy,398.35180089525255,120.495,47999.400248873455,62.39922032353549
2020-09-14,511260,buy,437.1649521286871,109.797,47999.400248873455,62.39922032353549
2020-10-09,511880,sell,3682.369443258186,101.624,374217.1123016699,486.4822459921708
2020-10-09,511010,sell,3081.9436939937254,120.523,371445.09983120573,482.87862978056745
2020-10-09,511260,sell,3383.981044975665,110.04,372373.2741891222,484.0852564458588
2020-10-09,518880,sell,36967.53621578215,3.971,146798.08631287093,190.8375122067322
2020-10-09,512170,sell,96301.46495791817,0.686239469578783,66085.86623238152,85.91162610209598
2020-10-09,159915,buy,119201.94474360927,2.581,307660.2193832555,399.95828519823215
2020-10-09,512880,buy,271943.56142393086,1.228,333946.6934285871,434.13070145716324
2020-10-09,512660,buy,290748.1693947345,1.109,322439.71985876054,419.1716358163887
2020-10-09,512690,buy,386079.85721348005,0.702126129069883,271076.7556571539,352.39978235430004
2020-10-09,513100,buy,102130.63612618213,0.9078697996918335,92721.3201622765,120.53771621095945
2020-10-23,159915,sell,44184.85825032355,2.516,111169.10335781405,144.51983436515826
2020-10-23,512690,sell,143113.88525462238,0.7457482278505619,106726.92630944331,138.7450042022763
2020-10-23,513100,sell,76120.41855248497,0.8814782357473034,67098.49224999076,87.22803992498798
2020-10-23,512880,sell,82104.69928604891,1.215,99757.20963254943,129.68437252231425
2020-10-23,512660,sell,87782.15189625438,1.058,92873.51670623713,120.73557171810826
2020-10-23,511880,buy,1565.7482748701332,101.682,159208.41608534488,206.97094091094834
2020-10-23,511010,buy,1317.6995777736431,120.823,159208.41608534488,206.97094091094834
2020-10-23,511260,buy,1447.9284085029003,109.956,159208.4160853449,206.97094091094837
2020-10-23,159915,sell,10216.227922279608,2.516,25704.029452455492,33.415238288192135
2020-10-23,512690,sell,33090.16093977137,0.7457482278505619,24676.928880124382,32.080007544161695
2020-10-23,513100,sell,17600.227233179197,0.8814782357473034,15514.217250254442,20.168482425330772
2020-10-23,512880,sell,18983.88621378819,1.215,23065.421749752655,29.98504827467845
2020-10-23,512660,sell,20296.601749848003,1.058,21473.80465133919,27.915946046740945
2020-10-23,511880,buy,271.5190544637354,101.682,27608.600495981547,35.89118064477601
2020-10-23,511010,buy,228.50451069731358,120.823,27608.600495981518,35.89118064477597
2020-10-23,511260,buy,251.08771232112431,109.956,27608.600495981547,35.89118064477601
2020-10-23,518880,buy,6978.918224464496,3.956,27608.600495981547,35.89118064477601
2020-11-06,159915,sell,28388.496137544997,2.637,74860.46431470616,97.318603609118
2020-11-06,512690,sell,91949.77962275466,0.7954394882007265,73140.48564329356,95.08263133628162
2020-11-06,513100,sell,48906.89466112983,0.8763954160246531,42861.778293014766,55.7203117809192
2020-11-06,512880,sell,52751.75774812458,1.19,62774.59172026825,81.60696923634872
2020-11-06,512660,sell,56399.48567751617,1.057,59614.25636113458,77.49853326947496
2020-11-06,511880,buy,1025.7091562947521,101.8,104417.19211080577,135.7423497440475
2020-11-06,511010,buy,863.551491207167,120.916,104417.1921108058,135.74234974404754
2020-11-06,511260,buy,947.0174054798771,110.259,104417.19211080577,135.7423497440475
2020-11-20,159915,sell,21416.65643900993,2.576,55169.306986889584,71.72009908295645
2020-11-20,512690,sell,69368.12821228625,0.8515792327184698,59072.45739813516,76.7941946175757
2020-11-20,512880,sell,39796.622785921405,1.189,47318.184492460554,61.51363984019872
2020-11-20,512660,sell,42548.51691473509,1.103,46931.014156952806,61.01031840403864
2020-11-20,511880,buy,682.346467139382,101.85,69496.98767814605,90.34608398158986
2020-11-20,511010,buy,577.4717082947315,120.347,69496.98767814605,90.34608398158986
2020-11-20,511260,buy,634.977228255848,109.448,69496.98767814605,90.34608398158986
2020-12-01,511880,sell,3542.659507335235,101.912,361039.5157115485,469.35137042501304
2020-12-01,511010,sell,2984.3562009205657,120.599,359910.3734748193,467.88348551726506
2020-12-01,511260,sell,3276.446020003154,109.61,359131.2482525457,466.8706227283094
2020-12-01,518880,sell,6978.918224464496,3.653,25493.988273968804,33.142184756159445
2020-12-01,159915,buy,86396.06951337258,2.602,224802.57287379546,292.2433447359341
2020-12-01,512880,buy,146321.1160926718,1.268,185535.17520550784,241.19572776716018
2020-12-01,512660,buy,124716.91371497167,1.15,143424.45077221742,186.45178600388263
2020-12-01,512690,buy,82911.7242786228,0.8223713926653196,68184.23016329402,88.63949921228222
2020-12-01,513100,buy,562949.4814248267,0.8531317411402155,480270.0712619438,624.3510926405269
2021-01-13,159915,sell,50057.32410100352,3.025,151423.40540553565,196.85042702719633
2021-01-13,512690,sell,85444.99380414146,1.069689726621864,91399.63206355894,118.81952168262661
2021-01-13,513100,sell,261876.24726731898,0.836905816640986,219165.75457813236,284.9154809515721
2021-01-13,512880,sell,87478.81881728763,1.253,109610.95997806138,142.49424797147978
2021-01-13,512660,sell,81174.03908270838,1.384,112344.87009046838,146.04833111760888
2021-01-13,511880,buy,2275.0378276145316,100.21,227981.5407052522,296.3760029168279
2021-01-13,511010,buy,1872.4306668631148,121.757,227981.54070525226,296.37600291682793
2021-01-13,511260,buy,2059.119029473548,110.718,227981.54070525226,296.37600291682793
2021-01-27,159915,sell,32996.56807375125,3.166,104467.13452149645,135.8072748779454
2021-01-27,512690,sell,56323.25749036766,1.0120326917117495,57000.977883950734,74.10127124913595
2021-01-27,513100,sell,172622.43987351644,0.8822602080123265,152297.90971040394,197.98728262352512
2021-01-27,512880,sell,57663.905371604065,1.174,67697.42490626317,88.00665237814212
2021-01-27,512660,sell,53507.948227704714,1.245,66617.39554349237,86.60261420654008
2021-01-27,511880,buy,1489.4472507225066,100.279,149360.28085520223,194.16836511176288
2021-01-27,511010,buy,1229.5051107606373,121.48,149360.28085520223,194.16836511176288
2021-01-27,511260,buy,1351.2732021676986,110.533,149360.28085520223,194.16836511176288
2021-02-01,511880,sell,3736.880920709909,100.314,374861.4726800938,487.3199144841219
2021-02-01,511010,sell,3085.7565152344005,121.529,375008.90353992145,487.51157460189785
2021-02-01,511260,sell,3393.068804356808,110.615,375324.3057939283,487.9215975321067
2021-02-01,512880,sell,79484.98729382789,1.151,91487.2203751959,118.93338648775467
2021-02-01,159915,buy,22014.103451021343,3.056,67275.10014632123,87.4576301902176
2021-02-01,512170,buy,222041.84847036275,0.8396942277691107,186447.25848374714,242.38143602887126
2021-02-01,512660,buy,56511.326223012555,1.183,66852.89892182386,86.90876859837101
2021-02-01,512690,buy,82312.88594040327,1.0120326917117495,83303.33152082853,108.2943309770771
2021-02-01,513100,buy,314640.6347693211,0.8425751155624035,265108.36920138873,344.64087996180535
2021-02-22,159915,sell,26091.48847963636,3.032,79109.39307025744,102.84221099133467
2021-02-22,512690,sell,61829.70890686683,1.0234123696545352,63277.2889074267,82.26047557965471
2021-02-22,513100,sell,213606.05697428525,0.8771773882896763,187370.40317955933,243.5815241334271
2021-02-22,512660,sell,50355.84191167912,1.141,57456.01562122587,74.69282030759364
2021-02-22,512170,sell,85831.769165914,0.8310803432137285,71333.09617704932,92.7330250301641
2021-02-22,511880,buy,1521.4278977395509,100.464,152848.73231850623,198.70335201405808
2021-02-22,511010,buy,1258.8534934277686,121.419,152848.73231850623,198.70335201405808
2021-02-22,511260,buy,1385.001198971604,110.36,152848.73231850623,198.70335201405808
2021-02-25,159915,sell,4140.569103396432,2.878,11916.557879574932,15.49152524344741
2021-02-25,512690,sell,9812.019064055177,0.9490651404283346,9312.245250913023,12.10591882618693
2021-02-25,513100,sell,33898.05225165098,0.8644703389830506,29303.860720849887,38.095018937104854
2021-02-25,512660,sell,7991.182387227286,1.199,9581.427682285517,12.455855986971171
2021-02-25,512170,sell,13621.007930444877,0.818,11141.98448710391,14.484579833235081
2021-02-25,511880,buy,177.25921176932465,100.497,17814.01900518182,23.158224706736366
2021-02-25,511010,buy,146.30916755791742,121.756,17814.01900518179,23.158224706736327
2021-02-25,511260,buy,161.14575837372487,110.546,17814.01900518179,23.158224706736327
2021-02-25,518880,buy,4853.95613220213,3.67,17814.019005181817,23.158224706736362
2021-03-08,513100,sell,92719.23622535334,0.8189204545454544,75929.67907477371,98.70858279720582
2021-03-08,511880,buy,251.71450049651477,100.55,25309.89302492456,32.90286093240193
2021-03-08,511010,buy,207.47514570804626,121.99,25309.89302492456,32.90286093240193
2021-03-08,511260,buy,228.57717131100165,110.728,25309.89302492459,32.902860932401964
2021-03-22,513100,sell,49112.82293830961,0.842184129429892,41362.04003014471,53.77065203918812
2021-03-22,511880,buy,137.01438656339616,100.627,13787.346676714864,17.92355067972932
2021-03-22,511010,buy,113.37346169488441,121.61,13787.346676714893,17.92355067972936
2021-03-22,511260,buy,124.72270477560902,110.544,13787.346676714922,17.9235506797294
2021-04-01,511880,sell,2095.229808761171,100.69,210968.6894441623,274.25929627741095
2021-04-01,511010,sell,1732.2569787179889,121.9,211162.12570572286,274.5107634174397
2021-04-01,511260,sell,1905.9067500888991,110.815,211203.05651110134,274.56397346443174
2021-04-01,512660,sell,71920.64148504556,1.05,75516.67355929784,98.17167562708718
2021-04-01,512170,sell,122589.07137400386,0.779,95496.88660034901,124.14595258045371
2021-04-01,518880,sell,4853.95613220213,3.565,17304.353611300594,22.495659694690772
2021-04-01,159915,buy,38894.891021029965,2.718,105716.31379515945,137.43120793370727
2021-04-01,512690,buy,74086.61002962606,0.9232712037580202,68402.03362440386,88.92264371172502
2021-04-01,513100,buy,314776.43822426384,0.8660342835130969,272607.1871443549,354.3893432876614
2021-04-01,513520,buy,278162.54730368714,1.285,357438.873285238,464.67053527080935
2021-04-01,513500,buy,444805.9589360493,1.2568446069469834,559051.9706266549,726.7675618146513
2021-04-02,159915,sell,7616.001295159781,2.756,20989.699569460354,27.28660944029846
2021-04-02,512690,sell,16239.478160612252,0.9649966895482347,15671.04266498168,20.372355464476183
2021-04-02,513100,sell,47802.68493254597,0.87561344375963,41856.67357474315,54.413675647166095
2021-04-02,513520,sell,27816.254730368713,1.31,36439.29369678302,47.37108180581792
2021-04-02,513500,sell,44480.59589360493,1.2690420475319926,56447.74648826354,73.3820704347426
2021-04-02,511880,buy,425.4986098279971,100.708,42851.11399855793,55.7064481981253
2021-04-02,511010,buy,351.00271947181363,122.082,42851.11399855795,55.70644819812533
2021-04-02,511260,buy,386.66962036579656,110.821,42851.11399855794,55.70644819812532
2021-04-02,518880,buy,11863.542081549816,3.612,42851.113998557936,55.706448198125315
2021-06-01,511880,sell,413.4127744205586,101.017,41761.718233641564,54.29023370373403
2021-06-01,511010,sell,342.937587298595,123.071,42205.67180642539,54.867373348353
2021-06-01,511260,sell,379.63357022981086,112.5,42708.776650853724,55.52140964610984
2021-06-01,512690,sell,146155.30344551042,1.0882690854119426,159056.29840875056,206.77318793137573
2021-06-01,513520,sell,250346.29257331844,1.237,309678.3639131949,402.5818730871534
2021-06-01,518880,sell,11863.542081549816,3.853,45710.227640211444,59.423295932274875
2021-06-01,159915,buy,562.1409170696783,3.188,1792.1052436181344,2.3297368167035746
2021-06-01,512800,buy,454894.03952552984,0.6409431626336523,291561.2243566907,379.0295916636979
2021-06-01,513100,buy,112365.20522835407,0.8763954160246531,98476.3507827989,128.01925601763855
2021-06-01,513500,buy,8022.086548738648,1.2878464351005483,10331.21556386113,13.430580233019468
2021-06-01,513090,buy,182583.74190869418,1.298,236993.69699748507,308.0918060967306
2021-06-11,159915,sell,6910.615257350768,3.195,22079.415747235704,28.703240471406414
2021-06-11,513100,sell,54258.93696212678,0.8920348613251153,48400.86330865894,62.92112230125662
2021-06-11,513500,sell,40834.74495911825,1.2995356489945156,53066.206791973265,68.98606882956524
2021-06-11,512800,sell,45489.40395255303,0.6283657850309511,28583.985025236034,37.15918053280684
2021-06-11,513090,sell,18258.374190869425,1.252,22859.48448696852,29.717329833059072
2021-06-11,511880,buy,432.77923371438015,101.085,43747.488840018115,56.87173549202355
2021-06-11,511010,buy,356.5053852925397,122.712,43747.48884001813,56.87173549202357
2021-06-11,511260,buy,389.6458591851982,112.275,43747.48884001813,56.87173549202357
2021-06-11,518880,buy,11527.665043483037,3.795,43747.48884001812,56.871735492023554
2021-08-02,511880,sell,423.85948061516376,101.374,42968.33098788161,55.85883028424609
2021-08-02,511010,sell,353.3041008638731,125.17,44223.074305131,57.489996596670295
2021-08-02,159915,sell,62195.53731615696,3.393,211029.45811372055,274.3382955478367
2021-08-02,513100,sell,488330.43265914125,0.973555469953775,475416.76386020053,618.0417930182607
2021-08-02,513500,sell,367512.7046320648,1.3742449725776966,505052.486699047,656.568232708761
2021-08-02,512800,sell,409404.6355729768,0.5614541361845807,229861.92601558875,298.82050382026534
2021-08-02,513090,sell,164325.36771782476,1.248,205078.0589118453,266.60147658539887
2021-08-02,518880,sell,11527.665043483037,3.68,42421.80736001758,55.14834956802285
2021-08-02,511260,buy,15276.03426042023,114.851,1754467.8108435238,2280.808154096581
2021-10-08,511880,sell,2.3601050881994188,101.773,240.19497514131945,0.31225346768371526
2021-10-08,511010,sell,0.6617539452169082,125.148,82.81718273600563,0.10766233755680732
2021-10-08,511260,sell,16.692218008526904,114.702,1914.6307900140528,2.4890200270182685
2021-12-01,511260,sell,2.5929077410568304,115.32,299.01412069867365,0.3887183569082757
2021-12-01,511880,buy,0.9218570471231657,102.054,94.07919908710755,0.12230295881323981
2021-12-01,511010,buy,0.8070595558768738,125.47,101.26176247587136,0.13164029121863277
2022-02-07,511010,sell,0.2681795475098722,127.353,34.153469914024754,0.04439951088823218
2022-02-07,511260,sell,12.14064747126922,117.037,1420.9049580949359,1.8471764455234165
2022-02-07,511880,buy,11.767934458126078,100.355,1180.9710625452426,1.5352623813088153
2022-04-01,511880,sell,0.8942787822967503,100.613,89.97607112322294,0.11696889246018981
2022-04-01,511260,sell,15632.665023753942,117.067,1830069.1963358026,2379.089955236543
2022-04-01,518880,buy,474974.0813887871,3.853,1830075.1355909966,2379.0976762682953
2022-04-01,511010,buy,0.6059999969986658,127.134,77.04320361842838,0.10015616470395688
2022-05-20,518880,sell,25962.653895431573,3.872,100527.39588311105,130.68561464804435
2022-05-20,511880,buy,332.26046048702074,100.852,33509.13196103702,43.561871549348126
2022-05-20,511010,buy,262.06239265046514,127.867,33509.13196103703,43.56187154934813
2022-05-20,511260,buy,285.21808522749114,117.486,33509.13196103703,43.56187154934813
2022-06-01,511880,sell,333.71266694046193,100.9,33671.60809429261,43.7730905225804
2022-06-01,511010,sell,263.92399793752327,127.795,33728.16731642579,43.84661751135352
2022-06-01,511260,sell,287.7288318482025,117.85,33908.842833310664,44.081495683303864
2022-06-01,518880,buy,25653.331601758575,3.852,98816.63332997402,128.46162332896623
2022-06-16,518880,sell,12152.180411723768,3.846,46737.28586348961,60.75847162253649
2022-06-16,511880,buy,154.2942981858955,100.97,15579.09528782987,20.25282387417883
2022-06-16,511010,buy,122.06930685860824,127.625,15579.095287829878,20.25282387417884
2022-06-16,511260,buy,132.37399343894876,117.69,15579.095287829878,20.25282387417884
2022-07-14,518880,sell,13690.069659985462,3.647,49927.68404996698,64.90598926495707
2022-07-14,511880,buy,164.59694148004655,101.111,16642.561349988988,21.635329754985683
2022-07-14,511010,buy,130.17052021078274,127.852,16642.561349988995,21.635329754985694
2022-07-14,511260,buy,141.13793049338938,117.917,16642.561349988995,21.635329754985694
2022-08-01,511880,sell,329.9495790718722,101.197,33389.907553336256,43.40687981933713
2022-08-01,511010,sell,262.1721295797649,128.694,33739.98004413826,43.86197405737974
2022-08-01,518880,sell,448822.5090234048,3.743,1679942.651274604,2183.925446656985
2022-08-01,511260,buy,14695.731938566985,118.9,1747322.5274956147,2271.519285744299
2022-10-10,511880,sell,0.3728269009518568,101.481,37.834846735495375,0.04918530075614399
2022-10-10,511010,sell,0.14454041555271185,128.99,18.644268202144303,0.024237548662787593
2022-10-10,511260,sell,18.860341876474592,119.262,2249.322092872113,2.924118720733747
2022-12-01,511880,sell,1.8445435452281564,101.654,187.505229546623,0.2437567984106099
2022-12-01,511010,sell,0.02094731257963895,128.582,2.6934473461151356,0.003501481549949676
2022-12-01,511260,sell,14962.096655164014,118.86,1778394.8084327946,2311.913250962633
2022-12-01,518880,buy,449606.6786511613,3.956,1778644.020743994,2312.2372269671923
2023-02-01,518880,sell,270417.89407496003,4.091,1106279.6046606614,1438.1634860588597
2023-02-01,512690,buy,234166.6468368494,0.904,211686.64874051185,275.1926433626654
2023-02-01,512800,buy,833721.8012997544,0.5564231851435003,463902.14020278584,603.0727822636215
2023-02-01,513010,buy,315447.63168930914,0.605,190845.81717203202,248.0995623236416
2023-02-01,513090,buy,197256.6585757441,1.182,233157.3704365295,303.10458156748837
2023-02-01,511880,buy,16.707460038289227,100.242,1674.789209158189,2.1772259719056453
2023-02-01,511010,buy,8.219352550546764,128.887,1059.3676921823208,1.3771779998370168
2023-02-01,511260,buy,8.905212103054025,119.137,1060.9402543215474,1.3792223306180116
2023-02-07,518880,sell,6772.9273843294495,4.01,27159.43881116109,35.307270454509414
2023-02-07,512690,sell,23416.664683684925,0.889,20817.4149037959,27.06263937493467
2023-02-07,512800,sell,83372.18012997546,0.543845807540799,45341.61062922346,58.9440938179905
2023-02-07,513010,sell,31544.763168930895,0.587,18516.775980162434,24.071808774211163
2023-02-07,513090,sell,19725.6658575744,1.128,22250.55108734392,28.925716413547093
2023-02-07,511880,buy,445.74466998330115,100.271,44695.26380389559,58.103842945064265
2023-02-07,511010,buy,346.54207252487373,128.975,44695.263803895585,58.10384294506426
2023-02-07,511260,buy,374.6930779552801,119.285,44695.263803895585,58.10384294506426
2023-04-03,511880,sell,451.2933764007223,100.527,45367.169249435414,58.977320024266035
2023-04-03,511010,sell,351.35640088722636,129.47,45490.11322286919,59.13714718972995
2023-04-03,511260,sell,380.4336767921412,119.874,45604.106571781136,59.285338543315476
2023-04-03,512690,sell,210749.98215316443,0.918,193468.48361660496,251.50902870158643
2023-04-03,512800,sell,750349.621169779,0.5292560495216657,397127.07626039564,516.2651991385143
2023-04-03,513010,sell,283902.86852037825,0.567,160972.92645105446,209.2648043863708
2023-04-03,513090,sell,177530.9927181697,1.111,197236.93290988653,256.4080127828525
2023-04-03,518880,buy,256782.7665407298,4.221,1083880.0575684204,1409.0440748389465
2023-05-05,518880,sell,10269.383192629715,4.415,45339.32679546019,58.94112483409825
2023-05-05,511880,buy,150.0179560840569,100.742,15113.108931820061,19.647041611366078
2023-05-05,511010,buy,115.82790281823175,130.479,15113.108931820061,19.647041611366078
2023-05-05,511260,buy,124.73163811183153,121.165,15113.108931820068,19.647041611366088
2023-05-19,518880,sell,25686.950028223506,4.33,111224.49362220778,144.5918417088701
2023-05-19,511880,buy,367.8642563045979,100.784,37074.831207402596,48.19728056962337
2023-05-19,511010,buy,283.50307559149826,130.774,37074.831207402596,48.19728056962337
2023-05-19,511260,buy,305.32609063390015,121.427,37074.831207402596,48.19728056962337
2023-06-01,511880,sell,507.2194508463884,100.836,51145.980545546416,66.48977470921034
2023-06-01,511010,sell,394.4491926804375,131.326,51801.43467795113,67.34186508133646
2023-06-01,511260,sell,424.9505397727269,121.654,51696.93296551132,67.20601285516472
2023-06-01,518880,buy,34944.315388241776,4.362,152427.10372351063,198.15523484056382
2023-08-01,518880,sell,285388.5461864533,4.426,1263129.7054212424,1642.0686170476151
2023-08-01,512100,buy,126241.76293515626,2.616,330248.4518383688,429.3229873898794
2023-08-01,513100,buy,288751.87765278894,1.153,332930.91493366566,432.81018941376533
2023-08-01,513520,buy,225276.24937566702,1.266,285199.73170959443,370.75965122247277
2023-08-01,513080,buy,202573.9916866459,1.546,313179.39114755456,407.13320849182094
2023-08-01,511880,buy,4.2931453718709385,101.129,434.16149831193616,0.564409947805517
2023-08-01,511010,buy,3.0332425105644827,131.821,399.84506098512065,0.5197985792806569
2023-08-01,511260,buy,2.11007722818168,122.545,258.579413927524,0.3361532381057812
2023-08-11,518880,sell,3743.2494465502173,4.415,16526.44630651921,21.484380198474973
2023-08-11,512100,sell,12624.176293515631,2.536,32014.91108035564,41.61938440446233
2023-08-11,513100,sell,28875.1877652789,1.11,32051.45841945958,41.666895945297455
2023-08-11,513520,sell,22527.62493756669,1.229,27686.45104826946,35.992386362750295
2023-08-11,513080,sell,20257.39916866459,1.544,31277.424316418124,40.66065161134356
2023-08-11,511880,buy,459.70469357571494,101.193,46518.89705700732,60.47456617410951
2023-08-11,511010,buy,352.3571606020765,132.022,46518.897057007336,60.47456617410953
2023-08-11,511260,buy,378.70735824194315,122.836,46518.89705700733,60.474566174109526
2023-10-09,511880,sell,477.85861601951876,101.467,48486.88019165251,63.032944249148265
2023-10-09,511010,sell,365.6907206293472,131.993,48268.615288029425,62.74919987443825
2023-10-09,511260,sell,393.08889419616384,122.72,48239.86909575322,62.71182982447919
2023-10-09,512100,sell,113617.58664164065,2.439,277113.29381896154,360.24728196464997
2023-10-09,513100,sell,259876.68988751003,1.096,284824.85211671103,370.2723077517243
2023-10-09,513520,sell,202748.62443810032,1.161,235391.15297263447,306.0084988644248
2023-10-09,513080,sell,182316.5925179813,1.423,259436.5111530874,337.2674644990136
2023-10-09,518880,buy,272599.3164927731,4.405,1200799.9891506657,1561.0399858958654
2023-12-01,518880,sell,1384.4204620338649,4.589,6353.1055002734065,8.259037150355429
2023-12-01,511880,buy,13.564840704375364,101.721,1379.8291612897665,1.7937779096766964
2023-12-01,511010,buy,10.710313483622887,132.2,1415.9034425349455,1.8406744752954292
2023-12-01,511260,buy,10.121530168726235,123.442,1249.421927087904,1.624248505214275
2024-02-01,511260,sell,0.9055263905428718,125.817,113.93061387893249,0.14810979804261223
2024-02-01,518880,sell,330.49106910116905,4.668,1542.7323105642572,2.005552003733534
2024-02-01,511880,buy,12.256891046075419,100.268,1228.9739514078901,1.5976661368302572
2024-02-01,511010,buy,0.6542742588651714,134.078,87.72378408012446,0.1140409193041618
2024-04-01,518880,sell,2567.687668615119,5.155,13236.42993171094,17.207358911224222
2024-04-01,511880,buy,38.26488369237161,100.559,3847.8784392211965,5.002241970987555
2024-04-01,511010,buy,27.60353624665671,134.878,3723.1097618765634,4.840042690439533
2024-04-01,511260,buy,28.87487274872781,126.762,3660.2366193742346,4.758307605186505
2024-04-17,518880,sell,119013.65483253139,5.461,649933.569040454,844.9136397525901
2024-04-17,511880,buy,2153.010444958307,100.624,216644.52301348464,281.63787991753003
2024-04-17,511010,buy,1598.710985104527,135.512,216644.52301348466,281.63787991753003
2024-04-17,511260,buy,1698.2936128238293,127.566,216644.5230134846,281.63787991753
2024-05-06,518880,sell,101509.97787307647,5.254,533333.4237451437,693.3334508686868
2024-05-06,511880,buy,1765.3149555641962,100.706,177777.80791504795,231.11115028956232
2024-05-06,511010,buy,1311.771318318007,135.525,177777.8079150479,231.11115028956223
2024-05-06,511260,buy,1396.1315567871452,127.336,177777.80791504792,231.1111502895623
2024-05-20,518880,sell,55051.64759903022,5.55,305536.6441746177,397.19763742700303
2024-05-20,511880,buy,1010.7033856143969,100.767,101845.54805820592,132.3992124756677
2024-05-20,511010,buy,750.027970293661,135.789,101845.54805820592,132.3992124756677
2024-05-20,511260,buy,797.956234345396,127.633,101845.54805820592,132.3992124756677
2024-06-03,511880,sell,4912.525360909849,100.831,495334.84466590104,643.9352980656713
2024-06-03,511010,sell,3650.5203591050017,136.16,497054.852095737,646.1713077244581
2024-06-03,511260,sell,3881.502409477107,127.879,496362.64662152296,645.2714406079798
2024-06-03,518880,buy,280569.9055849722,5.296,1485898.2199780126,1931.6676859714164
2024-06-18,518880,sell,30789.14231102324,5.284,162689.8279714468,211.4967763628808
2024-06-18,511880,buy,537.5368500797824,100.886,54229.942657148924,70.4989254542936
2024-06-18,511010,buy,397.685185658597,136.364,54229.942657148924,70.4989254542936
2024-06-18,511260,buy,422.0590296223718,128.489,54229.94265714893,70.49892545429361
2024-07-02,518880,sell,47499.02558329082,5.306,252029.8297449411,327.6387786684234
2024-07-02,511880,buy,832.1194073664924,100.959,84009.9432483137,109.21292622280781
2024-07-02,511010,buy,614.1302185629131,136.795,84009.94324831369,109.2129262228078
2024-07-02,511260,buy,651.618718233963,128.925,84009.94324831369,109.2129262228078
2024-07-16,518880,sell,47249.617060948396,5.505,260109.14192052092,338.14188449667716
2024-07-16,511880,buy,858.4885123703175,100.995,86703.04730684022,112.71396149889229
2024-07-16,511010,buy,633.0214380605563,136.967,86703.04730684022,112.71396149889229
2024-07-16,511260,buy,671.5284077268766,129.113,86703.04730684022,112.71396149889229
2024-07-30,518880,sell,14940.659141382916,5.394,80589.91540861945,104.76689003120528
2024-07-30,511880,buy,265.8574990717559,101.044,26863.3051362065,34.92229667706845
2024-07-30,511010,buy,195.2785985883407,137.564,26863.3051362065,34.92229667706845
2024-07-30,511260,buy,206.31863425732467,130.203,26863.305136206443,34.922296677068374
2024-08-01,511880,sell,2482.2070629930618,101.053,250834.47033663787,326.0848114376292
2024-08-01,511010,sell,1835.0033474479621,137.887,253023.10656955716,328.9300385404243
2024-08-01,511260,sell,1949.0955804996424,130.568,254489.51175467734,330.83636528108053
2024-08-01,518880,buy,137732.84804620993,5.48,754776.0072932304,981.2088094811994
2024-08-15,518880,sell,71168.77830220702,5.443,387371.6602989128,503.5831583885866
2024-08-15,511880,buy,1277.1139869671856,101.106,129123.88676630426,167.86105279619554
2024-08-15,511010,buy,938.4003398713974,137.6,129123.88676630428,167.86105279619557
2024-08-15,511260,buy,993.4822904055845,129.971,129123.88676630423,167.8610527961955
2024-08-29,518880,sell,51512.41703707794,5.535,285121.2283002264,370.6575967902943
2024-08-29,511880,buy,939.5894201086372,101.151,95040.40943340876,123.55253226343137
2024-08-29,511010,buy,689.563071338771,137.827,95040.40943340879,123.55253226343142
2024-08-29,511260,buy,730.1926077030134,130.158,95040.40943340881,123.55253226343146
2024-10-08,511880,sell,2205.016153959209,101.3,223368.13639606786,290.3785773148882
2024-10-08,511010,sell,1618.280163660537,137.79,222982.82375078538,289.877670876021
2024-10-08,511260,sell,1711.9002860179598,129.941,222446.03506545973,289.1798455850976
2024-10-08,518880,buy,116604.83127520747,5.714,666280.0059065355,866.1640076784962
2024-11-05,518880,sell,15592.555528845221,6.006,93648.8885062444,121.74355505811772
2024-11-05,511880,buy,307.83480433848223,101.406,31216.29616874813,40.58118501937257
2024-11-05,511010,buy,225.09912292323312,138.678,31216.296168748122,40.581185019372555
2024-11-05,511260,buy,238.30325181877137,130.994,31216.296168748137,40.581185019372576
