date,nav,cash,invested,drawdown,is_circuit
2019-02-19,1189412.6962390244,11876.702605879198,1177535.9936331452,-0.0017354526627107144,0
2019-02-20,1188234.7440311436,11876.702605879198,1176358.0414252644,-0.0027240985139811384,0
2019-02-21,1187442.8440684134,11876.702605879198,1175566.1414625342,-0.00338873380863622,0
2019-02-22,1185657.2335898168,11876.702605879198,1173780.5309839377,-0.004887382378449932,0
2019-02-25,1184331.6983616275,11876.702605879198,1172454.9957557484,-0.005999893476349057,0
2019-02-26,1180942.9973392452,11876.702605879198,1169066.294733366,-0.00884400309689251,0
2019-02-27,1183144.0405407222,11876.702605879198,1171267.337934843,-0.006996685170877421,0
2019-02-28,1183231.5380456126,11876.702605879198,1171354.8354397335,-0.006923249215982388,0
2019-03-01,1182708.2791316889,11876.702605879198,1170831.5765258097,-0.007362416230509804,0
2019-03-04,1182545.8768109917,11876.702605879198,1170669.1742051125,-0.0074987191972344346,0
2019-03-05,1181398.4182070778,11876.702605879198,1169521.7156011986,-0.008461772010985625,0
2019-03-06,1181312.3206945541,11876.702605879198,1169435.618088675,-0.008534032963502825,0
2019-03-07,1184978.608622673,11876.702605879198,1173101.9060167938,-0.005456946876777364,0
2019-03-08,1185643.6894229285,11876.702605879198,1173766.9868170493,-0.004898749889214366,0
2019-03-11,1185583.5428726987,11876.702605879198,1173706.8402668196,-0.0049492304069765,0
2019-03-12,1186492.9760862293,11876.702605879198,1174616.2734803502,-0.004185950396506398,0
2019-03-13,1187099.367613593,11876.702605879198,1175222.665007714,-0.0036770108455102656,0
2019-03-14,1186914.368815109,11876.702605879198,1175037.6662092297,-0.0038322788550167615,0
2019-03-15,1187307.5284294093,11876.702605879198,1175430.82582353,-0.003502303140412505,0
2019-03-18,1186805.9577493581,11876.702605879198,1174929.255143479,-0.003923267393999267,0
2019-03-19,1187382.3376364382,11876.702605879198,1175505.635030559,-0.0034395163722642013,0
2019-03-20,1188324.0201015342,11876.702605879198,1176447.317495655,-0.0026491698233102514,0
2019-03-21,1188296.955122536,11876.702605879198,1176420.2525166569,-0.0026718852433605987,0
2019-03-22,1190164.4412038801,11876.702605879198,1178287.738598001,-0.0011045191360822275,0
2019-03-25,1192641.6317673987,11876.702605879198,1180764.9291615195,0.0,0
2019-03-26,1195211.4065212284,11876.702605879198,1183334.7039153492,0.0,0
2019-03-27,1194789.4874822435,11876.702605879198,1182912.7848763643,-0.0003530078751615652,0
2019-03-28,1193745.9427092492,11876.702605879198,1181869.24010337,-0.0012261126391393212,0
2019-03-29,1192580.43771394,11876.702605879198,1180703.7351080608,-0.002201258114617664,0
2019-04-01,1190076.7468071543,10473.544445258609,1179603.2023618957,-0.004296026364924848,0
2019-04-02,1190400.2650534937,10473.544445258609,1179926.720608235,-0.004025347684505431,0
2019-04-03,1200494.6889567398,10473.544445258609,1190021.1445114813,0.0,0
2019-04-04,1201477.481387036,10473.544445258609,1191003.9369417774,0.0,0
