date,symbol,direction,shares,price,value,cost
2025-06-18,518880,sell,966.0082382442499,7.503,7247.959811546607,9.42234775501059
2025-06-18,511880,buy,593.7609314443544,100.627,59748.38124845104,77.67289562298635
2025-06-18,511010,buy,421.95482488189214,141.599,59748.38124845104,77.67289562298635
2025-06-18,511260,buy,436.74759507065653,136.803,59748.38124845103,77.67289562298633
2025-08-01,511880,sell,362.5487876820388,100.798,36544.19270077415,47.50745051100639
2025-08-01,511010,sell,256.68649313296254,141.321,36275.1918960434,47.157749464856415
2025-08-01,511260,sell,265.14785307068655,136.342,36150.78858336355,46.99602515837262
2025-08-01,159995,sell,320873.9754887319,1.25,401092.4693609149,521.4202101691893
2025-08-01,513090,sell,47035.04733071997,2.175,102301.22794431594,132.99159632761072
2025-08-01,513120,sell,81205.28121478953,1.421,115392.70460621594,150.0105159880807
2025-08-01,518880,sell,88326.72941335858,7.352,649378.1146470123,844.191549041116
2025-08-01,159915,buy,297399.42886568647,2.303,684910.8846776759,890.3841500809787
2025-08-01,512800,buy,315528.2808745523,0.853,269145.62358599313,349.88931066179106
2025-08-01,515050,buy,305491.64517332823,1.372,419134.53717780637,544.8748983311483
2025-08-29,512800,sell,284897.88503136096,0.836,238174.63188621774,309.62702145208306
2025-08-29,513090,sell,59109.13356975612,2.335,138019.82688538055,179.4257749509947
2025-08-29,513120,sell,78959.57094677167,1.482,117018.08414311562,152.1235093860503
2025-08-29,159915,sell,100572.31600040615,2.865,288139.68534116365,374.5815909435127
2025-08-29,515050,sell,103308.88122764922,1.936,200005.9940567289,260.00779227374755
2025-08-29,511880,buy,3242.5301082187016,100.884,327119.40743753547,425.25522966879606
2025-08-29,511010,buy,2317.563177923424,141.148,327119.40743753547,425.25522966879606
2025-08-29,511260,buy,2412.1715440929675,135.612,327119.40743753547,425.25522966879606
2025-09-12,512800,sell,244393.60031134018,0.824,201380.3266565443,261.7944246535076
2025-09-12,513090,sell,50705.51493496144,2.332,118245.26082833007,153.71883907682908
2025-09-12,513120,sell,67733.79107604128,1.527,103429.49897311503,134.45834866504953
2025-09-12,159915,sell,86273.82543146446,2.995,258390.10716723604,335.90713931740686
2025-09-12,515050,sell,88621.32979534958,2.017,178749.22219722008,232.3739888563861
2025-09-12,511880,buy,2842.274282975142,100.881,286731.4719408153,372.75091352305986
2025-09-12,511010,buy,2029.2246476728062,141.301,286731.47194081516,372.7509135230597
2025-09-12,511260,buy,2115.7090716902053,135.525,286731.4719408151,372.75091352305964
2025-09-26,512800,sell,124807.31049372513,0.789,98472.96797954914,128.0148583734139
2025-09-26,159915,sell,44058.453676319885,3.129,137858.90155320492,179.2165720191664
2025-09-26,515050,sell,45257.28091915905,2.096,94859.26080655737,123.31703904852458
2025-09-26,511880,buy,1093.852300683054,100.925,110397.04344643722,143.51615648036838
2025-09-26,511010,buy,789.362225763908,139.856,110397.0434464371,143.51615648036824
2025-09-26,511260,buy,823.4959491450554,134.059,110397.04344643699,143.51615648036807
2025-10-09,511880,sell,7525.315681456742,100.948,759665.5674116951,987.5652376352036
2025-10-09,511010,sell,5375.936205461581,140.123,753292.3089178931,979.280001593261
2025-10-09,511260,sell,5595.2740579048395,134.384,751915.3089974839,977.489901696729
2025-10-09,512800,sell,188364.33579739823,0.777,146359.08891457843,190.26681558895194
2025-10-09,159915,sell,66494.83375749596,3.235,215110.78720549942,279.64402336714926
2025-10-09,159755,buy,430899.2590883906,1.136,489501.5583244117,636.3520258217352
2025-10-09,515050,buy,122290.05214660353,2.151,263045.9021673442,341.9596728175474
2025-10-09,513120,buy,217282.67258017094,1.511,328314.11826863827,426.80835374922975
2025-10-09,513310,buy,195045.1240096546,2.462,480201.09531176963,624.2614239053005
2025-10-09,513090,buy,123503.49317903233,2.324,287022.1181480711,373.12875359249244
2025-10-13,513090,sell,18847.871989524574,2.248,42370.01623245125,55.081021102186625
2025-10-13,513120,sell,30407.832857852714,1.42,43179.12265815085,56.132859455596105
2025-10-13,515050,sell,19059.420537777383,2.033,38747.801953301416,50.372142539291836
2025-10-13,159755,sell,43089.92590883905,1.073,46235.4905001843,60.10613765023959
2025-10-13,513310,sell,19504.51240096543,2.402,46849.83878711896,60.904790423254646
2025-10-13,511880,buy,538.2401284830169,100.969,54345.567532801724,70.64923779264224
2025-10-13,511010,buy,387.8114342900489,140.134,54345.56753280171,70.64923779264223
2025-10-13,511260,buy,404.2155461468216,134.447,54345.567532801724,70.64923779264224
2025-10-13,518880,buy,6134.503615848483,8.859,54345.56753280171,70.64923779264223
2025-10-23,513090,sell,70675.63198224873,2.261,159797.6039118644,207.7368850854237
2025-10-23,513120,sell,114023.10062556487,1.339,152676.93173763136,198.48001125892074
2025-10-23,515050,sell,71468.89539951956,2.038,145653.60882422086,189.34969147148712
2025-10-23,159755,sell,161578.333478075,1.03,166425.68348241725,216.3533885271424
2025-10-23,513310,sell,73137.89807199404,2.386,174507.0247997778,226.85913223971113
2025-10-23,511880,buy,2637.1123105018105,101.002,266353.61758530384,346.259702860895
2025-10-23,511010,buy,1900.7879766021342,140.128,266353.61758530384,346.259702860895
2025-10-23,511260,buy,1979.0588737707037,134.586,266353.61758530396,346.2597028608951
2025-11-06,513090,sell,32325.474593230625,2.213,71536.27527481937,92.99715785726518
2025-11-06,513120,sell,52151.650277974666,1.352,70509.03117582176,91.66174052856829
2025-11-06,515050,sell,32688.295776735125,2.144,70083.70614532012,91.10881798891614
2025-11-06,159755,sell,73902.36446663713,1.101,81366.50327776748,105.77645426109771
2025-11-06,513310,sell,33451.66077216466,2.689,89951.51581635076,116.93697056125598
2025-11-06,511880,buy,1264.8004792394954,101.056,127815.67723002646,166.16038039903438
2025-11-06,511010,buy,909.3317958880657,140.56,127815.67723002651,166.16038039903447
2025-11-06,511260,buy,945.2983258144726,135.212,127815.67723002646,166.16038039903438
2025-12-01,511880,sell,4022.4585312643903,101.117,406738.93930586136,528.7606210976197
